26372,26373,70059
79237,67479,67477
76538,65505,55459
75192,67129,64704
78995,78244,65104
26374,26375,68467
64707,67130,60978
75125,56392,73092
53049,55545,35175
70431,57699,77695
45552,45551,70210
32927,32926,64704
58782,55480,62086
53326,63940,45258
26379,58782,62086
35180,52691,56395
35201,58034,55901
52294,58863,58798
75125,66254,67024
70266,73713,74279
66272,62831,26367
62647,66192,67541
35177,55481,35178
61757,65505,67361
35203,52623,35202
35181,35182,55552
56395,55480,35183
35180,55552,53109
35178,35179,55551
55551,35179,53109
26371,63942,26370
55481,52691,35178
35183,35184,58801
35176,55481,35177
56395,35182,35181
55805,58863,52668
60446,30312,65916
49375,49376,67360
57612,61755,65503
33406,33405,69004
41929,66743,41930
65916,62134,55558
33407,33406,66327
17401,67180,17400
62831,26366,26367
57868,63666,66743
64619,66324,60916
26364,26365,56571
65913,53597,52888
41581,41580,67641
67618,50208,66632
50208,67618,50209
41802,65912,41803
41805,65912,62119
26369,66272,26368
62923,66324,62924
56571,26363,26364
17913,17914,67179
55805,52668,52689
48101,68678,48100
53049,35175,35174
33210,33211,66328
55480,63970,35183
46975,65104,57177
35183,58801,55552
60276,68913,31136
59529,45504,45503
41582,41581,66741
64456,15601,64345
34738,34739,76045
55447,52535,72741
70817,70246,73385
52043,24143,69748
15602,64345,15601
69264,71910,16928
79060,79143,64898
75730,61096,69265
64345,15602,15603
73815,42967,42968
64345,15603,60266
72246,31835,31836
34860,71190,34861
38516,69754,38515
72968,73389,69753
69267,77517,69266
31834,31835,69265
70426,20292,20293
38498,70021,63742
47828,71639,47827
60266,15605,60267
58102,72968,62112
15605,15606,60267
35189,54494,58371
54494,35189,35188
60267,58370,60266
55900,52693,54495
55900,54495,58801
35188,55899,54494
55899,35188,35187
35188,55900,35187
52693,55900,35190
15606,15607,60267
43036,70727,43035
75571,70426,66618
70556,34865,71189
73385,37022,37021
35189,58371,35190
69262,71509,71510
15611,62652,15610
62652,15609,15610
69752,55359,62625
58370,60267,73005
67927,70707,73808
35191,35192,52693
58604,69119,77794
63970,55480,72820
37929,69752,37928
65383,70245,70246
76798,69263,61094
52692,35191,55482
70939,77080,77646
71308,48269,48270
78923,57570,68782
55482,35191,35190
65890,69751,62083
62652,52692,55482
53888,69751,52649
76695,61094,67232
37027,70244,61620
71909,31843,31844
68558,76886,78300
72052,42974,42973
70707,67927,70727
70086,69503,71638
70246,37040,37039
58295,15612,15613
72078,72317,70829
52692,58295,53976
35192,52692,53976
58295,51987,53976
53976,35194,35193
35195,52693,35193
35195,35196,52693
35195,35193,35194
35192,53976,35193
35195,51987,53004
58295,15615,51987
52693,35192,35193
43023,70725,73814
42975,42974,70726
77730,67925,70724
65383,61620,70244
58084,15618,63746
66840,69750,62070
57532,75530,58198
71506,75668,71502
36983,77253,36984
51987,58084,53004
71798,34854,34853
35195,35194,51987
77039,69796,62867
35196,35197,52693
47837,71638,47836
78190,70168,67217
42973,72050,42972
71909,31842,31843
55901,35198,35199
52693,35198,54495
53004,56391,35197
55900,35186,35187
53004,55462,56391
35201,56391,55462
55552,55901,58034
35201,55901,35200
51988,35205,52622
52623,58034,35202
55462,35202,35201
35203,35202,52622
52295,35174,55410
52623,35203,35204
35204,35203,52622
52622,35205,35204
52255,35206,35207
35206,52255,35205
35205,52254,35206
35204,35205,52623
52254,35207,35206
51989,35205,52255
52295,35173,35174
52295,35170,35171
70059,26371,26372
35173,35172,53049
52295,35172,35173
52295,35171,35172
53975,35169,35168
52668,52294,35172
55410,35174,35175
35171,35170,52689
35170,52295,35169
35175,35176,55410
53907,35168,35169
52668,35171,52689
72797,60464,56571
35167,53852,35166
53975,35168,54432
53852,35165,35166
53852,53896,60785
53975,52689,35169
35165,53852,60785
35167,54432,35168
35208,53896,52255
35165,35164,62832
35197,35196,53004
35185,35186,55900
42733,68291,42732
73869,70936,78608
65157,47203,67293
58776,52622,55462
53895,62730,35209
15621,15622,62278
35208,53895,35209
35163,35164,60785
70584,34249,34250
35202,55462,52622
67790,70579,70580
46463,70389,66198
70586,34249,34248
67293,65149,69460
60971,44121,69220
46511,67295,46510
67611,45997,45996
15624,62053,62353
68292,52984,62021
53895,35208,52254
48269,73869,48270
55902,62730,54497
35211,35161,50639
35211,35210,62730
50639,35161,35212
35211,50639,35162
35162,35212,56572
35162,35163,35211
35212,35162,50639
35212,35213,56572
35161,35160,35212
35163,60785,35211
35158,55902,54497
35161,62730,55902
35158,54496,35159
35212,35160,54496
26360,60466,26359
35213,54496,35214
52297,55412,35156
54496,55412,35214
54496,35213,35212
35164,35163,62832
55902,35158,35159
54496,35160,35159
55411,52296,35156
35162,56572,62832
15625,62053,15624
35210,35211,60785
53004,35196,35195
71360,35217,68860
69749,55447,72741
35174,35173,53049
34194,34193,76247
70248,65406,61649
48395,72320,48394
56109,75969,75364
63851,77548,78105
61381,65154,67295
76247,34193,34192
29515,68291,62659
75671,70463,77259
15626,62053,15625
73684,38613,73660
50400,70248,65408
63475,70249,65413
69266,31876,71512
77517,69267,61101
69755,77889,77609
74768,72725,78602
15634,60786,15633
15635,15636,63829
67928,62102,70729
78619,78923,68782
15633,60786,15632
75110,76221,62273
56837,66407,63038
30264,64780,66408
78850,61827,76704
78655,76705,75714
65993,23445,52052
65992,66003,77460
15626,15627,58041
57041,66832,59444
62053,15626,58041
65152,63285,67294
67296,67611,75212
76247,75279,78835
45865,67294,63285
23444,23445,65993
59272,30261,66407
68247,58040,15629
64731,63037,66406
63850,58451,66830
52695,53125,58040
35147,52695,35146
31258,59444,66832
79386,79277,79486
15628,58040,15627
15636,15637,63829
55411,35158,54497
35926,35927,74597
50500,50501,72078
36073,74894,36072
72078,50501,72317
70020,70729,62102
76886,71190,56621
71636,69504,71639
54498,15637,15638
54498,15638,15639
77253,61618,75072
75888,36001,36000
34155,74358,34156
74358,34155,34154
15640,15642,54498
71449,73313,67802
79293,77702,73230
75939,72925,77682
15640,15641,15642
78270,79415,79293
54498,15639,15640
34904,60819,71187
75939,77682,69538
78022,72080,69695
35786,72513,35785
61481,71640,69504
15643,54498,15642
47407,70730,67930
71642,71641,69506
15870,71191,15869
58372,54498,15643
68086,70833,72080
15644,15645,58372
68995,68559,71191
47823,71641,47822
71640,69506,71641
47409,70730,47408
63359,47553,71648
68088,70836,72081
75723,39798,68142
77643,72086,71679
38484,72513,68010
69160,63829,59040
50439,72081,50438
56573,59040,15647
72517,35965,35966
52298,35143,55559
42516,73379,74274
54498,58372,63829
35925,35926,72512
15649,59039,15648
15627,58040,58041
35154,35155,52296
55412,35215,35214
35154,52297,35155
53126,52694,53194
58041,53126,52296
53050,35152,53183
35215,55412,68235
15629,58040,15628
35151,53183,35152
35149,53202,53183
53194,53125,35148
35150,53194,35149
35147,35146,53051
53052,35145,35144
53125,35147,35148
53127,35146,52695
35145,53052,35146
53194,35148,35149
53050,52297,35153
35153,35154,52296
35144,35143,53052
52299,53052,35142
35145,53127,35144
52298,35142,35143
35140,52299,35141
71360,35215,35216
35216,35215,68235
53183,62138,53050
26356,60465,64384
35142,35141,52299
35143,35142,53052
35137,54109,35138
58362,35140,52298
35139,58362,54420
53051,53202,35147
71043,68272,35218
54420,53908,35136
55569,35136,35135
54420,35136,35137
35137,35138,54420
35137,35136,55569
35140,35141,52298
35139,35138,54109
35144,53127,55559
53205,35137,55569
35146,53127,35145
35156,35155,52297
33264,71204,33263
15648,56573,15647
68585,62964,76889
77106,70747,67951
65524,61785,70269
70746,67950,78771
48234,70269,61785
68988,59039,56574
47548,71649,47549
35136,53908,35135
16467,71203,70149
78223,64184,57331
39799,39798,72087
75488,71649,71647
70749,67955,70750
71474,16857,16858
19445,70750,19444
15654,56574,15653
33259,71205,69214
15652,15653,56574
36443,36442,72944
56574,15654,15655
39660,70272,61803
72303,71938,78493
70273,78685,78493
71792,41261,41260
58280,35134,35135
15657,60176,62833
49544,68822,49545
62833,56574,15655
44842,44843,69302
53908,58280,35135
73573,63915,58706
75673,44843,44844
66726,63639,75414
53648,68334,75370
68611,44783,69301
71332,68820,71334
65544,61803,70272
41261,69783,73689
77678,69303,61161
53206,60175,15659
41957,69784,41956
60176,15658,15659
70749,67954,70748
15661,53206,15660
69521,65314,75489
15652,56574,15651
42205,71650,42206
53205,55569,57989
67804,70607,73315
66830,58451,77548
72344,34762,73992
68861,35218,35219
62930,66326,33410
60913,16192,66323
60466,26360,60464
61966,66742,41923
33411,33410,66326
53100,65915,39789
49396,57612,65503
39790,39789,65915
26360,26361,60464
67691,17914,17915
60466,26358,26359
54432,68546,53975
68272,35220,35219
26356,26357,60465
77574,67132,70473
22175,67016,64318
38747,38746,63935
77339,76646,66317
68861,35221,58032
45552,70210,45553
35219,35220,68861
45590,45589,65102
77417,78063,77339
65838,22176,22177
59042,64015,56575
61308,75641,65102
74785,65914,57650
49391,53176,65502
39149,65914,39150
41924,41923,66742
64384,26355,26356
56741,62926,66325
59534,65101,18629
73686,69775,53610
56575,60520,59042
67126,32925,32926
63898,50212,65499
18628,18629,65101
75103,65911,65533
20534,65501,54296
26351,26352,59042
33547,66325,33546
26353,26354,64015
58638,65502,53176
35221,35222,52592
70352,50437,50436
35224,52592,35223
68272,35221,35220
35131,55474,35132
35224,51728,52592
51728,35226,35227
51728,35224,35225
35223,52300,52669
51728,35225,35226
52669,35224,35223
35229,35230,69161
52300,55474,52669
35133,35134,58280
35133,58280,66805
35129,55793,35130
35128,35127,55793
35226,35225,51729
53206,54110,60175
51729,35227,35226
66805,63807,70032
35132,55474,57989
57989,35221,68272
53909,55793,35127
35124,52301,54421
35228,35227,53909
35124,35123,52301
26346,26347,60520
52301,35231,35230
35122,53053,35123
52696,53053,35121
69161,35230,35231
52302,35123,35124
26344,64014,26343
35126,35125,54421
53054,35120,35121
53910,35126,35127
53909,35127,54421
52302,53054,35122
52302,35124,35125
35231,52301,52696
35122,35123,52302
35121,35122,53054
35121,35120,52696
35127,35128,55794
51729,53909,35227
35127,35126,54421
35119,52696,35120
66805,35131,35132
35222,35223,52592
35133,35132,57989
60788,64461,69161
66739,41589,67640
16209,66323,62922
59042,26349,26350
60908,66322,56701
62921,35519,72726
39416,65533,65911
62275,62117,65910
78076,66740,63664
60520,59041,26346
64798,78636,67178
18623,65100,62711
70049,65499,61749
60520,26349,59042
32924,32925,64701
67015,76683,64316
22096,64317,64431
73090,66773,66859
77452,64700,60974
26346,59041,26345
61743,61746,65498
59041,64014,26345
45533,69943,75055
31793,69911,31792
39806,63537,39807
26345,64014,26344
26311,62731,26310
16012,71195,16011
60111,75180,76522
61687,48742,48741
62731,60270,76539
64014,26342,26343
65851,62007,65853
74873,74872,61118
73518,45925,45926
64461,26341,64462
34131,62733,70133
76363,34099,72363
63212,45438,45439
64936,31716,31717
55486,60862,25667
69140,45449,45450
35553,61119,35552
26340,64461,26339
45927,45926,65178
26341,64461,26340
39808,63537,39668
26347,26348,60520
48923,48924,61688
53853,62272,71440
52696,35233,35232
35235,51990,35116
35234,53853,69162
26338,26339,64463
35234,51990,53853
35235,53853,51990
61687,49210,58014
35234,35233,35118
26339,60788,64463
35118,35117,35234
35120,53054,35119
51991,35236,35115
35116,51990,35117
35115,35236,35114
35116,51991,35235
35114,53853,35115
35115,35235,51991
58087,35118,35119
35119,35118,35233
69161,35231,69162
69163,71440,60791
66294,70398,15921
65850,22452,22453
62730,53895,62278
72849,61112,64938
66485,31696,31697
35209,62730,35210
58887,55896,62729
39661,67623,39660
71440,69163,26335
73090,58751,55333
63129,31691,66484
26333,26334,69163
63537,68800,57697
65980,77801,62692
39879,63539,39878
75984,77792,63704
55923,52550,64542
64945,31680,67245
26332,56576,26331
65100,61307,63964
59043,26331,56576
21810,64315,61992
69163,56576,26332
69807,62359,16006
60791,62272,35112
75509,78807,62675
35233,52696,35119
73460,40352,40353
15663,54110,53206
32192,67666,67162
68587,69214,71205
15662,53206,15661
73823,74533,74534
70751,42443,42444
61792,65536,70271
68611,77380,76890
15663,15664,54110
53206,15662,15663
66733,20907,69782
15666,60177,58318
69298,61153,75878
26935,26936,71790
68605,71214,71215
57801,68820,68821
53706,69780,62690
22988,69780,22987
74899,70270,65527
75467,69299,61158
68131,70863,70864
60177,15666,15667
42442,42443,70748
60177,58106,58318
18313,69299,67601
73688,62239,53720
69300,64982,77631
15668,15669,53207
54412,51991,53854
35237,35236,54412
60789,62140,15672
35237,35113,35114
61956,69782,62247
15671,62140,15670
62352,68334,54319
64340,68333,62136
67839,50922,68917
71334,50480,50479
73243,66889,62201
69570,61675,48322
73266,67347,65430
64419,50192,67347
74364,43946,43945
53854,51991,35116
44789,69300,44788
35119,53054,58087
66665,63526,77333
70353,54412,63748
69895,68587,71204
53206,15659,15660
31928,31927,66469
77410,67657,78070
67671,22360,22361
56040,66063,54161
62159,66063,62419
31926,31925,67599
49934,66889,49935
15676,62834,66273
59802,73109,57533
15673,15674,64464
69111,60317,44669
70255,67348,61673
58227,68333,60224
48349,48350,67349
70648,67839,76858
68335,63957,77856
75414,68823,66726
15679,62835,15678
43969,76075,74681
35094,53209,35093
69086,57801,60011
15676,66273,15675
66256,58248,69785
44765,69304,56995
70748,42443,70751
77065,73690,78025
77065,63958,66867
61812,78514,77455
62252,72978,76808
59044,15682,58361
71206,69229,66444
15680,59044,15679
44844,44845,75673
61163,75879,77269
77561,70274,65548
62084,69784,62085
60264,58361,15682
69305,61164,75468
69787,71793,76943
71793,46774,46773
39862,70275,61809
58361,60264,70121
70749,70751,67955
15683,15684,60264
48463,69781,66687
59044,15680,15681
69603,39852,71680
15678,62835,15677
69522,69521,71650
47513,72059,47512
35238,60790,35113
35238,35113,35237
60790,35112,35113
35110,64465,35111
60790,35110,35111
60790,56578,35110
56576,64465,35109
64465,60791,35112
35239,60790,35238
35111,64465,35112
35238,70353,35239
53854,63748,54412
35239,70353,67491
56578,60790,35241
58107,60178,72776
35240,67491,35241
35109,35110,56578
35242,56578,35241
35243,35242,65920
35111,35112,60790
35083,51940,35082
35242,35243,56578
35108,56578,35107
56578,62836,35107
65919,35246,35245
35244,35245,60793
62836,35244,60793
35244,62141,65919
35084,35085,62013
35107,59045,35108
64464,60789,15672
26330,26331,59043
35081,51939,35082
51940,35083,50636
52244,35082,51940
51939,35081,35080
50636,52243,50637
15682,15683,60264
35082,52243,35083
50636,51549,51940
50638,51549,50637
51939,52243,35082
51548,50638,50637
50636,50637,51549
35082,52244,35081
35080,35079,53845
35081,52244,35080
59045,35107,35106
64404,67046,77071
61803,70276,65551
39803,72088,71317
15687,15688,60792
70880,72089,27197
36246,71652,36245
74094,36677,36676
53977,52697,35076
70876,71317,72088
15691,62087,15690
72517,36129,36130
42501,42502,75492
39606,72086,39605
42515,74274,42514
73430,77107,68140
72516,36131,36132
47543,71646,47544
62087,15691,15692
61493,71647,69515
62087,53977,64466
72518,36184,36185
69963,78100,71848
51548,35084,50638
53892,35079,35080
53892,53977,35079
